-2.147437128772759e-17,6.791675893526304e-17,-4.701247116946246e-16,-2.409849039670124e-16,-7.275368040211323e-17,-5.126543459654118e-16,1.3877787807814457e-17,0.1696297545723965,-0.048889438038031696,-0.03132128018979028,-0.029081718774559506,-0.1355173997347521,0.008556269460294152,0.05068955358909826,0.09360030312777386,0.02110901117178119,-0.008137246164190363,0.01947958966693286,0.09551341056991808,0.0023441566994024787,0.07848131312883902,-0.0063725247878366155,-0.03443676189447457,0.018218968209998434,0.11143225518743126,0.03525884543402251,0.018203088428161082,-0.03421937550362325,0.00446507612901284,0.0035598808387947065
-1.1717622271939445e-17,1.3137916620042594e-16,-3.487906091905049e-16,-2.3478389977603147e-16,-2.7630160034222463e-17,-2.1797988240880686e-16,-1.3877787807814457e-16,0.11022093245848523,-0.05035315550676871,0.03120755934234813,-0.0468437670024354,-0.10053116870278454,-0.00024234343262204372,0.0945810088401712,0.051909796456042455,0.003634466342623618,-0.05362047634932995,-0.006145931786375353,0.046928971010319766,0.013106595674624572,0.025415877637634428,-0.04207614789178904,-0.03679854388751251,0.02935517036811005,0.07083596064967282,0.03807554274434784,0.037348568608549126,-0.018671090254104253,0.03273401562908588,0.003980681039545299
-1.0351479217718469e-17,1.6429718818112007e-16,6.707544331239415e-17,-5.1614147600491913e-17,-1.947678057232881e-16,-1.6640010253364882e-16,-1.734723475976807e-16,-0.08503512191603538,-0.07803103064200237,-0.030934644200222242,-0.038810248178793826,-0.005866311495198503,-0.027785864596078014,0.017263868589812863,-0.013759027797971555,0.06107253637781065,-0.005223305439167839,-0.04801370092540755,0.017364779002094818,-0.06686289360379656,0.08123210641927087,0.039623184539729836,0.001813392803661034,-0.025517489584217193,-0.01962984187307447,0.02779654804405936,-0.03987278768786781,-0.05131285353419857,0.035900701541796184,0.010136573842149495
-4.393356760044327e-18,9.234422420861653e-17,9.564146582145315e-18,-1.2484541790808498e-16,-1.1402262172674143e-16,8.821329145094092e-17,4.0939474033052647e-16,0.024400235647789696,0.15847115369545922,-0.074923394520893,-0.013512829531473449,0.08022288538032853,-0.008956496248130096,-0.025318168061114893,0.014559659828436926,0.013726276920321722,0.016751791895197966,-0.006437655062992252,-0.04565615697467143,0.02912036286474758,0.017343125838675057,0.039906722645397415,0.025009134525586146,0.037470892303766275,-0.013777185022386972,0.04634570741332077,0.03544027820396841,-0.0054432261996110645,-0.008420839363617429,-0.045211270436292854
-5.084408347671105e-18,4.015205085924512e-17,5.028328519726977e-17,9.939330598093722e-17,9.779827855702445e-17,-2.4949407766478633e-16,-1.942890293094024e-16,-0.07045248027672987,0.003200863588470638,0.0005522440101416972,-0.03074191399561767,-0.09620015501332416,-0.023712809044331012,0.0333940001719161,-0.004264596358503033,-0.033027402557147374,0.06373237268855964,-0.022164342796567437,0.02429850191259107,0.06016018285629338,-0.03362758200527316,-0.043419254853952385,-0.022788748658194084,-0.057677337217441116,0.01747323367268792,0.06655213241373245,-0.01295807883085377,-0.0035171958622934782,-0.040464885416643066,-0.007015480317210772
-1.9978976444626304e-17,-9.27587492059045e-17,-1.9276060253721752e-17,2.627568952776206e-17,-3.110896586592178e-16,1.7033213880075391e-16,1.8041124150158794e-16,0.011247871290662147,-0.07980361732963853,-0.02671980205174303,0.05804733309384726,-0.004424820515638373,-0.07728673861603141,-0.003105873960486949,-0.07542546692584177,0.09926687210040834,-0.009754897512394379,0.014544075185896288,0.044733605121369646,-0.017381082623839573,0.04128254857135321,0.0627993141013031,0.02970555085852154,-0.07737005711968699,-0.03230399418134099,0.0159656232342145,-0.08036402478567332,-0.05464399616004501,0.024620634315463526,-0.06602277873098392
-9.537487057490208e-18,1.1033678089055883e-16,-7.150601572625368e-17,-2.5416123262365592e-17,1.615354030531252e-18,-1.3284270850119397e-16,3.469446951953614e-16,0.12416504022933753,0.09987813894511849,-0.06272480743442947,0.055845848472970146,-0.014980909895004805,0.015277949032944575,0.04530442287567464,0.07411015919528609,0.04170650516902326,-0.06487650458061378,0.02721165155694856,0.008797920380095461,-0.0070915958651730825,0.02945097503969914,-0.05013341559665037,-0.006115392294345032,-0.01854296609037192,0.020168923200781546,-0.0009057026650321811,0.030058202521025888,0.008137669264915126,-0.02200073732432594,-0.0007179687401905587
-6.665365402743272e-18,1.2879353381510853e-16,9.339408530751046e-17,1.206898504139018e-16,-1.8531021225170382e-16,-1.3195701852877118e-17,1.3877787807814457e-17,-0.05275500849329436,-0.0445947641584502,-0.027515735811695,0.03915013251289598,-0.00557628679670198,0.00751265206123623,-0.023757657069926417,-0.0018795393392635241,0.048208269696619344,-0.06380976584258713,0.04301914297182812,-0.013871376803922152,-0.015769638233379242,-0.013562074877223336,0.059870466442603944,-0.04291830701753565,0.019532484451350755,-0.023354579292294085,0.01957821909635135,-0.007582765335006706,0.04096133105802221,-0.014345317943230153,-0.02232845990855034
-2.0086529287642856e-17,1.7343885993270427e-16,1.3053346414079582e-16,1.3991147885928605e-16,-9.301109882591496e-17,-3.563321033758045e-16,4.163336342344337e-17,-0.001046369319922703,0.015417240531469515,-0.017954418047745283,-0.06788111368513954,-0.021169066994710908,0.007839391353908008,-0.07641812145149474,-0.03167822338128561,-0.03550418013285703,-0.017476011554846953,0.07780456633507701,0.024659734450057855,-0.018690422215981935,-0.030796805941378253,-0.03072285243614268,-0.051709319845056154,-0.008812752518667212,-0.06671239327444767,-0.027544628954499197,-0.005859341787302018,-0.04405327666708765,-0.034935061319572844,-0.025521613734166386
-3.961942293070134e-18,1.3312203501775377e-16,9.130224223998127e-17,1.1823151832481861e-16,-1.0575254307598344e-16,-1.0862901168841296e-16,4.163336342344337e-17,-0.009159829388205393,-0.02899070732778356,-0.007334271930948846,-0.00014532127648636002,-0.0051196253761955236,0.015190419293468928,-0.028992753183534743,-0.054003390451680566,0.0014759532682322688,0.0055262623776063105,-0.029014634021734476,0.026001316170994822,-0.038033569953101136,0.005674485746019896,0.01841273489773057,-0.05183825028658431,0.004092495489520473,-0.014186051693230745,-0.023455368349723123,-0.02688300665877036,-0.0058622032803709095,-0.06519389451537086,-0.08794372046960687
