2.600286294877893e-17,-4.178762965525145e-37,-1.7630744568114706e-33,1.252071082274129e-21,1.5506060766448425e-20,1.9557318368320007e-20,2.732924043139946e-20,9.675475379607216e-21,5.461609453111327e-22,3.597680287909511e-21,2.2829648155476207e-21,9.179389037107284e-21,6.0150752593755836e-21,1.705139777914818e-20,4.246025128875042e-21,5.032762530458612e-22,3.2143940247173538e-21,7.656782972013566e-21,-6.687270068006476e-21,4.414755401972909e-21,8.763998378698734e-22,1.5435223940471374e-20,3.126290502383872e-21,8.503911603737051e-21,1.221516766454508e-20,8.992077137600741e-21,1.1476195442369933e-20,1.2742680845327804e-20,6.913139753560856e-21,1.1088610714675444e-20
2.4630390994091923e-20,4.4111766703997096e-35,3.2266185963516813e-31,7.99960884541991e-19,3.036564991664097e-18,1.1061698288688358e-18,-1.6905528484679848e-18,2.438646561531927e-18,-4.66375861648571e-18,3.2228951859775797e-18,1.4876620668782932e-20,7.489688417975731e-19,-8.017772384391689e-19,8.119086393399649e-19,-4.591097039645211e-19,-1.5907496741342304e-19,1.3722232787161005e-18,1.3273468817523153e-18,1.839795950184692e-19,-7.560191717939581e-19,8.584818459387791e-19,-5.700881358404642e-19,-1.0928868448602404e-18,-1.674318481391041e-18,1.166683267247755e-18,-1.8161273929601124e-18,5.576733532857067e-19,-4.163891169346785e-19,2.063927359226576e-19,5.864385131279156e-19
2.4630391018182995e-20,5.788669173500864e-36,-7.244297780361622e-30,9.9845872108821e-19,3.20009275346973e-17,2.8747036558152984e-17,2.12308691256425e-17,-2.6144719309350825e-17,-1.3465137861038824e-17,3.152204838892795e-17,2.3762601151575566e-17,3.938779639078779e-17,-2.7864535541482362e-18,-4.2415730165605e-17,1.3143566361995037e-17,-1.474215653639915e-17,-1.5866464338017028e-17,-9.364462311425594e-18,-2.5211251859369056e-18,5.301302462962106e-18,-3.0551156567600935e-21,-4.224287041945312e-18,1.1937901379034353e-17,1.3016781888087509e-17,7.060406862933664e-18,-1.9318767109617778e-18,3.852306134547878e-18,1.0633553860318753e-17,-8.98232535112412e-18,-3.632522743396801e-18
2.463039101819455e-20,-6.832513135357008e-36,-8.778386310257131e-31,-9.077151695482997e-19,1.0730104664604724e-17,-5.6994108226477635e-18,2.7412761836874685e-18,-2.4977806092866367e-17,-1.1161488680110396e-17,-1.3333411401097226e-18,-5.32665992152228e-18,8.261345256296211e-18,1.6803704931636508e-17,2.996777988146606e-18,3.5498370184463096e-19,-3.409623518284698e-17,-2.6217591744756762e-17,3.0011809623646906e-17,2.7822694740076264e-17,5.830525252933034e-18,1.239719369369402e-17,2.589906091941813e-17,-9.673309567655241e-18,-9.55130284691308e-18,-4.0188051390359234e-17,4.301488661422743e-17,-1.389188928256206e-17,-1.4760193639632906e-17,8.891273488404251e-18,-2.6035807130620503e-19
2.4630391018330907e-20,6.471739877258096e-36,1.4076938762571063e-30,1.3079167182822082e-18,3.2269414068346765e-17,1.1248515829605206e-17,-9.916327814787433e-18,2.422502932905085e-17,-1.7081948249485165e-17,-1.3225748029182028e-17,-1.816839401479949e-17,-2.788394827445572e-17,-1.1344736948403905e-17,-2.3279568872232617e-17,-1.457489707477971e-17,-2.991559271749579e-18,-4.957556741444289e-18,-3.3251721708242037e-18,2.504333923061876e-18,1.3620251550003509e-17,-3.275915341187603e-18,-5.22184884321628e-18,4.0123540735408685e-17,4.574036108865463e-17,-4.73541079192703e-19,1.1482244758228475e-17,-1.529756631820677e-17,-1.1300694077749105e-17,1.8711308871686765e-18,-1.0102464755526269e-18
2.4630391018320886e-20,1.6449634465788268e-35,3.693015726658835e-31,4.071982967392799e-18,2.7584210758377625e-17,2.109568510370437e-17,6.816540578664063e-18,1.4696040197627734e-17,-2.7905530758702504e-17,-7.760460128856539e-18,5.586862951408669e-18,-2.024607239399251e-17,3.3339023109312724e-17,-1.1392804267287557e-17,-2.4169175926633605e-17,3.106579463906272e-17,1.5529116005767846e-17,1.4270704890991784e-17,1.152519122519938e-17,-1.6959757051339566e-17,1.894035489391601e-17,-3.5448840668127604e-18,-2.4001349995379185e-17,-3.0747897872440607e-17,-4.961843767703099e-18,6.6240238193950884e-18,4.114092317408386e-18,-4.2519164848551565e-18,-4.515233160496561e-18,-7.057768845483741e-18
2.4630391018148328e-20,9.049605795146364e-36,7.694499762101393e-31,1.969819079284871e-18,-1.968107587581001e-18,2.247884217003921e-17,-1.0344875551340767e-18,2.4964636414978865e-18,-2.3852252575854162e-17,-1.244751617461413e-19,1.765759510510084e-17,2.9680247267348576e-17,3.2975752315384777e-17,4.791544609932108e-17,2.4052015909708493e-17,-1.491780241104004e-18,1.3013651739889685e-17,-9.523857445190914e-18,-2.2981363972337402e-17,7.572225632580194e-18,-9.583171804274702e-18,-1.256566763351553e-17,1.1246394862143537e-17,1.4339799851916444e-18,-1.3701045242072285e-17,-3.014961792834504e-18,-1.607451062228431e-17,-8.024907282883064e-18,1.15032825146105e-17,2.9814099540006643e-18
2.463039101791568e-20,-8.421819588469041e-36,-1.2668912683611068e-30,1.663907164409685e-18,2.3232261951358608e-17,3.0599963020950566e-17,3.7151326537826624e-17,3.5275697578645403e-17,2.92731465741464e-17,-9.65986440366583e-18,-2.344715649061092e-18,2.5576908474202838e-17,-1.5495700462652626e-17,3.060738337255775e-17,5.346762345620865e-18,2.430458349689656e-18,-8.118302653982318e-18,-7.908825317041676e-19,1.2664844673049723e-17,-3.1695445477745525e-17,2.300030341016761e-17,4.341096290210009e-18,7.064718224509895e-18,3.1943143192944718e-18,-9.056687509710153e-19,-2.3017628618707312e-18,1.0601346826794648e-17,1.6309860380617686e-18,-3.0866305020390317e-18,-2.333203927962335e-18
2.4630391018286995e-20,1.0922016432387084e-35,1.9932598833526378e-30,1.7176983430689876e-18,2.374926252769729e-18,-7.536594248049995e-18,-2.454632379572218e-17,-3.6673831560162266e-17,-1.0179718538171729e-17,2.0659161085204762e-17,8.33994002928088e-18,-1.471319366716119e-17,-1.9044318449973853e-17,2.7381605131876418e-17,4.680414752609974e-18,3.6858462265000796e-18,2.986698324588856e-19,2.6228445201054786e-18,-2.0890318813598148e-17,-4.106365617073346e-17,4.0135280060023603e-17,2.7447360446161167e-17,3.010503201333849e-18,2.3680563233297078e-17,1.69694172479168e-17,2.4387752688932416e-18,-6.279948712493316e-18,-6.7242953050369365e-18,-6.252754920863797e-18,-3.41874395877086e-18
2.4630391018293932e-20,8.295521893153547e-36,-7.764332303536057e-31,3.1787070098325823e-19,-8.20318362980057e-18,-2.2212525026203586e-18,-1.7234661924834297e-17,1.0391956311179818e-17,-9.321352298038737e-18,-1.0496060390259029e-17,-2.2406262024463388e-17,3.9099888380861246e-17,-1.7830404706138638e-17,4.767018243377232e-18,-6.0927894289505925e-18,3.020198433795788e-17,-2.1855174579929632e-17,4.729384683506446e-17,-2.514945405155952e-17,1.9762866712274778e-17,-3.822543459490813e-18,1.3350203018369859e-17,1.2936072593789439e-17,-2.072516948221481e-18,-2.271085535659077e-18,9.92639149920034e-18,1.3114903372914217e-17,1.904222741341366e-17,-1.6327443921460526e-17,8.696744473310726e-18
